 burst ID delayed:age delayed:massformed delayed:metallicity delayed:tau dust:Av nebular:logU redshift stellar_mass formed_mass sfr ssfr nsfr mass_weighted_age tform tquench mass_weighted_zmet chisq_phot continuum
128 0.01 1052450 0.52821 9.48579 0.24881 7.72531 0.83567 -2.08552 1.5726 9.34027 9.48579 9.94356 -8.32718 1.11687 0.17927 3.79271 99.0 0.24882 50.36743 7.333300000000001e-19
129 0.0 1052471 2.4733 9.64268 1.1749 7.55621 0.72705 -2.03866 1.9071 9.43374 9.64268 3.24102 -8.95794 0.35516 0.88895 2.49804 99.0 1.17218 11.35516 1.5193e-19
130 0.3 1053004 0.0101 9.77907 1.97709 7.07828 1.24239 -1.01503 3.99802 9.75861 9.77907 60.29985 -7.97836 1.18221 0.00349 1.51339 99.0 1.97263 986.08808 5.1215e-19
131 0.01 1053084 1.12934 9.4607 0.69458 7.82682 0.16638 -3.44415 2.63677 9.28686 9.4607 4.61591 -8.62264 0.58327 0.38906 2.04833 99.0 0.69608 26.67892 3.8184000000000003e-19
132 0.3 1053288 0.01238 8.63174 0.92548 6.62002 0.6054 -3.88212 3.49922 8.61038 8.63174 4.29524 -7.97659 1.2502 0.00423 1.7692 99.0 0.92501 56.01961 2.7343e-19
133 0.01 1053523 1.00052 10.57055 0.12759 8.49997 1.14528 -2.95573 2.0048 10.39914 10.57055 68.87314 -8.56521 0.76316 0.34344 2.8588 99.0 0.12827 13.28918 1.1593e-18
134 0.3 1054168 0.01012 10.20628 1.96986 7.11941 1.62019 -1.0193 3.99804 10.18605 10.20628 161.25976 -7.97835 1.1822 0.00349 1.51337 99.0 1.96537 1494.26606 4.967500000000001e-19
135 0.03 1054282 0.22987 9.62573 0.42622 7.34568 0.82585 -3.55132 3.63803 9.51523 9.62573 23.91306 -8.05538 1.05475 0.07705 1.61667 99.0 0.42631 55.94526 1.6314000000000002e-19
136 0.28 1054598 0.01623 7.74724 0.3548 6.45923 0.05012 -1.865 2.98638 7.72374 7.74724 0.56039 -7.97245 1.32818 0.00549 2.11614 99.0 0.35471 13.83029 2.2192e-19
137 0.3 1054916 0.01068 7.88719 0.83159 7.03737 0.1382 -3.76996 3.4526 7.86961 7.88719 0.77347 -7.98111 1.25693 0.00368 1.79762 99.0 0.83089 111.23019 1.9461000000000001e-19
138 0.3 1054977 0.01118 7.83513 1.14749 6.73106 0.02727 -3.56828 3.3478 7.8148 7.83513 0.68608 -7.97882 1.27231 0.00384 1.86266 99.0 1.14565 76.10251 2.6081e-19
139 0.25 1055239 0.02151 8.70289 0.52605 7.30504 0.24221 -2.9668 3.12247 8.66813 8.70289 5.05984 -7.96374 1.30645 0.00725 2.01111 99.0 0.52531 25.21262 9.1857e-19
140 0.0 1055269 1.42105 9.32423 0.33563 7.59815 0.85044 -2.03788 1.54533 9.13761 9.32423 2.65913 -8.7146 0.69989 0.49834 3.55473 99.0 0.33601 13.49705 1.8982000000000003e-19
141 0.27 1055363 0.01745 7.97422 0.23081 7.9302 0.6935 -2.43387 2.04009 7.948 7.97422 0.94507 -7.97168 1.50158 0.00589 3.16039 99.0 0.23074 38.43837 2.3664000000000003e-19
142 -0.02 1055395 3.73776 11.32456 0.01724 0.41676 1.20178 -3.37737 1.52325 11.02128 11.32456 0.65541 -11.20589 -1.89037 2.9088 1.23747 2.93923 0.0173 65.79054 2.1889e-20
143 -0.05 1055445 1.05188 9.24333 0.01555 0.13917 0.03635 -2.60341 1.53452 9.00912 9.24333 0.07147 -10.15175 -0.77025 0.77628 3.33985 99.0 0.01558 255.32284 6.2651e-20
144 0.03 1055670 0.27093 9.36069 1.57175 7.70443 0.50871 -1.78645 3.95293 9.23698 9.36069 12.3061 -8.10206 0.96587 0.09077 1.4415 99.0 1.56519 14.32795 1.1952e-19
145 0.03 1055772 0.22322 9.39035 0.11641 7.63597 0.46951 -2.19661 2.65212 9.2793 9.39035 15.41762 -8.05018 1.22123 0.07579 2.33167 99.0 0.11648 32.05231 7.192700000000001e-19
146 0.3 1055948 0.01023 8.17513 1.94567 7.07989 0.04657 -1.04835 3.99571 8.15428 8.17513 1.501 -7.9782 1.18251 0.00353 1.51437 99.0 1.94107 351.76817 3.1558e-19
147 0.01 1055992 0.82497 9.04027 0.71902 7.49928 0.08464 -1.86104 2.37921 8.87872 9.04027 2.35386 -8.50386 0.76208 0.28354 2.4188 99.0 0.72034 26.33398 3.3189e-19
148 0.02 1056358 0.3723 9.20363 0.45287 7.7397 0.062 -1.37622 2.61861 9.07387 9.20363 7.28741 -8.20625 1.04459 0.1254 2.31205 99.0 0.45292 46.58899 8.574200000000001e-19
149 0.3 1056656 0.01068 7.93941 0.95996 7.01103 0.00878 -3.36791 3.3747 7.92141 7.93941 0.87228 -7.98044 1.26833 0.00368 1.84578 99.0 0.95975 72.93776 3.3007000000000004e-19
150 0.01 1056950 0.69392 10.20579 0.07284 7.83786 1.11742 -3.09932 2.83559 10.04173 10.20579 40.90429 -8.425 0.76647 0.23729 2.01159 99.0 0.07312 43.29803 2.5592000000000003e-19
151 0.01 1057123 0.55839 9.70834 0.79318 7.9246 0.17807 -2.98908 2.47619 9.56158 9.70834 15.89049 -8.35801 0.91349 0.19168 2.4123 99.0 0.79379 8.03392 1.6025e-18
152 0.3 1057616 0.01095 7.73066 0.21313 7.02602 0.17609 -1.43044 2.92392 7.71495 7.73066 0.5394 -7.98355 1.33841 0.00377 2.16971 99.0 0.2131 86.8145 1.9428000000000001e-19
153 0.3 1057630 0.01107 7.43903 0.66253 7.3635 0.32961 -3.19857 1.5307 7.4199 7.43903 0.2756 -7.98063 1.61698 0.00381 4.12356 99.0 0.66161 32.50317 4.674200000000001e-19
154 0.3 1112728 0.01162 7.48543 0.30709 7.09807 0.26307 -1.87234 1.76351 7.46778 7.48543 0.30667 -7.98161 1.56186 0.00398 3.63069 99.0 0.30697 27.41561 4.1931000000000003e-19
155 0.23 1112975 0.02629 9.35852 0.11864 7.54825 0.57688 -2.098 2.41482 9.31672 9.35852 22.8965 -7.95969 1.42749 0.00884 2.65704 99.0 0.11867 22.66398 3.4577e-18
156 0.0 1113368 1.31185 10.13182 1.5394 7.5059 0.42156 -2.08481 2.80251 9.95375 10.13182 18.59459 -8.68423 0.49139 0.45209 1.80838 99.0 1.53304 39.4438 5.7328e-19
157 0.3 1113632 0.01034 8.12518 1.96608 7.11999 0.07906 -1.02254 3.99429 8.10367 8.12518 1.33792 -7.97785 1.18269 0.00357 1.51504 99.0 1.96154 605.31681 2.5736e-19
158 0.02 1113651 0.34993 9.41668 0.27916 8.06885 0.49801 -2.45605 2.59152 9.28679 9.41668 12.43537 -8.18487 1.08412 0.11773 2.35949 99.0 0.27913 16.67499 5.3199e-19
159 0.29 1113652 0.01312 8.51681 0.21178 7.06872 0.28673 -1.52071 2.6617 8.49716 8.51681 3.29654 -7.97903 1.38284 0.00447 2.4017 99.0 0.21175 20.63723 1.0712e-18
160 0.26 1113732 0.02047 8.75216 0.2944 7.0316 0.54176 -2.57407 2.31791 8.72237 8.75216 5.66777 -7.96711 1.44593 0.00689 2.77819 99.0 0.29427 21.66692 1.2027e-18
161 0.05 1113840 0.16424 9.43986 0.39091 7.39541 0.71169 -3.45692 3.13111 9.33845 9.43986 19.28874 -7.97163 1.24078 0.05507 1.96168 99.0 0.39089 24.90064 3.2011e-19
162 0.17 1113902 0.04703 9.10429 0.40121 9.14253 0.55008 -2.74085 2.06744 9.04515 9.10429 12.75083 -7.94109 1.4956 0.01572 3.10793 99.0 0.4012 22.68487 2.3833e-18
163 0.0 1114017 1.47858 9.65525 0.44893 8.3901 0.20126 -1.84548 1.6389 9.47088 9.65525 5.48879 -8.74332 0.65676 0.52024 3.34018 99.0 0.44933 3.76117 1.7871e-18
164 0.01 1114018 0.76958 9.22027 1.25316 7.41234 0.26763 -2.61873 2.10073 9.0342 9.22027 3.66201 -8.47451 0.7712 0.26259 2.63563 99.0 1.24926 3.3551 2.7631e-19
165 0.21 1114163 0.03052 9.06055 0.28164 6.84822 0.38859 -2.44695 2.9245 9.01572 9.06055 11.52923 -7.95462 1.3383 0.01022 2.16235 99.0 0.28153 25.93903 1.4053e-18
166 0.26 1114245 0.02025 8.76298 0.25991 7.32156 0.8657 -1.97604 2.82994 8.73237 8.76298 5.81067 -7.96724 1.3539 0.00682 2.2451 99.0 0.25981 31.96063 2.7762000000000003e-19
167 0.04 1114601 0.18026 9.47497 0.54934 6.91459 0.57597 -2.22338 2.84924 9.37221 9.47497 21.53731 -7.99229 1.25848 0.0604 2.17019 99.0 0.54919 10.33965 6.0674e-19
168 -0.0 1115064 2.36859 10.6193 0.10444 1.43052 0.93643 -2.31356 2.44535 10.39111 10.6193 19.27264 -9.09306 0.10414 0.97269 1.66868 99.0 0.10544 26.0204 2.9667000000000004e-19
169 0.26 1115068 0.01991 8.62926 0.32437 7.56289 1.42305 -2.34328 1.91198 8.59856 8.62926 4.21327 -7.96875 1.52518 0.0067 3.358 99.0 0.32426 24.47802 1.6477000000000001e-19
170 0.29 1115097 0.01278 9.02341 1.87115 5.62546 1.10485 -1.29864 3.96764 8.99674 9.02341 10.5817 -7.97283 1.18613 0.00436 1.52643 99.0 1.86596 258.70692 1.1751e-19
171 0.03 1115935 0.27534 8.78974 0.26689 7.21025 0.34961 -1.94313 2.05757 8.6667 8.78974 3.37366 -8.10844 1.29822 0.0924 3.06402 99.0 0.26698 20.86237 5.093000000000001e-19
172 0.02 1117341 0.35682 8.92242 0.53799 7.22479 0.42542 -2.20073 2.14302 8.79227 8.92242 3.69741 -8.19553 1.16517 0.12098 2.89356 99.0 0.53826 27.05704 3.5527e-19
173 0.3 1117557 0.01092 8.01459 0.53958 6.43648 0.51076 -3.5213 3.14163 7.99669 8.01459 1.03714 -7.98184 1.30364 0.00375 2.00233 99.0 0.53896 47.23468 1.2628000000000002e-19
174 0.3 1117605 0.01144 7.87555 1.74346 7.22225 0.06342 -1.4425 3.74173 7.85162 7.87555 0.75301 -7.97627 1.21627 0.00392 1.63659 99.0 1.7382 91.73173 1.6211000000000002e-19
175 0.02 1118484 0.37145 8.70724 0.92581 8.52922 0.75845 -3.69583 1.64025 8.57291 8.70724 2.13691 -8.20309 1.24358 0.12449 3.68988 99.0 0.92599 33.35783 1.7455000000000002e-19
176 0.27 1119171 0.01711 8.50375 1.37106 6.8716 0.54752 -3.23834 3.16144 8.47095 8.50375 3.19893 -7.96774 1.30027 0.00578 1.98365 99.0 1.36711 17.03855 2.6911e-19
177 -0.02 1119354 2.09244 10.25505 0.03447 0.33689 0.62587 -2.58908 1.5468 9.99574 10.25505 0.7741 -10.12323 -0.77308 1.42525 2.64383 99.0 0.03484 11.67035 1.2327e-19
178 0.26 1119441 0.01996 9.1232 0.10061 7.29887 0.71985 -1.49982 3.0324 9.09227 9.1232 13.31831 -7.96693 1.32086 0.00673 2.08027 99.0 0.10072 39.21579 7.934700000000001e-19
179 0.3 1119533 0.01145 8.53395 0.49689 7.28764 0.84839 -1.34637 2.09703 8.51504 8.53395 3.42923 -7.98121 1.4898 0.00393 3.07578 99.0 0.4964 20.66373 5.6726e-19
180 0.24 1119599 0.0238 8.11982 0.52867 6.79871 0.05789 -3.33519 3.37499 8.08242 8.11982 1.32152 -7.96016 1.26744 0.008 1.83812 99.0 0.52797 30.72177 2.9354000000000004e-19
181 0.3 1119720 0.01033 8.05823 1.3764 7.0347 0.06586 -3.04596 3.62819 8.03908 8.05823 1.14678 -7.97992 1.23194 0.00356 1.69745 99.0 1.37263 243.13014 3.1091000000000005e-19
182 0.26 1119857 0.02018 7.64611 1.21855 6.97131 0.05405 -2.02202 3.63323 7.60904 7.64611 0.44398 -7.9627 1.23087 0.0068 1.68821 99.0 1.21549 38.90835 7.828100000000001e-20
183 0.0 1119991 2.30538 10.0832 0.24909 8.26776 1.05424 -1.90531 1.73186 9.87472 10.0832 9.54008 -8.90796 0.45172 0.81288 2.89539 99.0 0.24943 11.68943 2.9831e-19
184 0.3 1120021 0.01039 8.01736 0.22212 7.27831 0.86893 -1.81194 2.08516 8.00301 8.01736 1.04379 -7.98463 1.49224 0.00358 3.09374 99.0 0.22208 130.15978 1.6689000000000002e-19
185 0.3 1120136 0.01014 9.25167 1.97298 7.37455 0.76425 -1.01772 3.99636 9.23115 9.25167 17.90271 -7.97827 1.18242 0.0035 1.5141 99.0 1.96846 460.36021 5.510600000000001e-19
186 0.0 1120303 2.70718 9.23534 0.78401 7.12059 0.37045 -2.90584 1.78837 9.01742 9.23534 1.08161 -8.99801 0.33348 0.97938 2.58272 99.0 0.78555 10.23433 1.7533e-19
187 0.01 1120320 1.09719 10.18611 0.86403 8.0869 1.12148 -2.5449 2.16005 10.02007 10.18611 26.08447 -8.61422 0.68919 0.37911 2.62576 99.0 0.86503 12.20448 3.1775e-19
188 0.03 1120423 0.25633 10.45252 0.54553 7.36257 2.92614 -2.93958 1.5049 10.33201 10.45252 166.96594 -8.08978 1.41021 0.087 4.09266 99.0 0.54535 39.65664 5.385e-20
189 0.01 1120457 1.08529 9.54192 0.32314 8.28229 0.12401 -1.52633 2.72253 9.36812 9.54192 5.6887 -8.61044 0.5839 0.3799 1.9692 99.0 0.32342 43.06876 4.8885e-19
190 0.29 1120721 0.01237 8.39646 1.6249 6.62742 0.79129 -1.37105 3.93878 8.36585 8.39646 2.49869 -7.97549 1.18981 0.00424 1.53776 99.0 1.61877 62.78003 6.5901e-20
191 0.02 1121145 0.31668 9.70731 1.4782 8.05562 0.59373 -3.26921 2.97331 9.58325 9.70731 26.17417 -8.15142 1.05422 0.10648 2.0165 99.0 1.47209 18.77675 4.918100000000001e-19
192 0.3 1121223 0.01035 8.26538 1.92548 7.22296 0.14684 -1.14737 3.78041 8.24456 8.26538 1.84771 -7.97805 1.21102 0.00357 1.61728 99.0 1.92084 299.31714 3.5255000000000005e-19
193 0.02 1121267 0.40166 9.52147 0.41527 7.25746 0.52703 -1.81498 2.76639 9.38633 9.52147 14.00216 -8.23063 0.99874 0.13529 2.17259 99.0 0.41537 15.69136 4.0741000000000002e-19
194 0.0 1121356 1.63128 9.85931 1.31638 8.44923 0.69829 -2.15504 2.41573 9.66822 9.85931 8.23096 -8.77059 0.46447 0.56663 2.10862 99.0 1.3119 11.8026 1.9265000000000002e-19
195 0.3 1121475 0.01023 7.7975 0.2219 7.43526 0.24437 -1.77167 2.06611 7.78367 7.7975 0.62915 -7.98507 1.49617 0.00353 3.12193 99.0 0.22186 114.37194 5.5767e-19
196 0.0 1121646 1.28678 9.20898 1.25861 8.04797 0.03761 -1.61516 2.85982 9.02646 9.20898 2.36846 -8.67198 0.49887 0.44492 1.78466 99.0 1.25468 33.21555 1.9027000000000002e-19
197 0.3 1121829 0.01207 8.0136 1.46293 7.20368 0.46392 -3.32446 3.66521 7.9871 8.0136 1.03478 -7.97618 1.22675 0.00413 1.67574 99.0 1.4585 53.12896 8.0191e-20
198 0.3 1121884 0.0106 7.99599 1.01485 7.07575 0.0452 -3.24194 3.40705 7.97769 7.99599 0.99366 -7.98044 1.26357 0.00365 1.82564 99.0 1.01466 114.50574 3.3189e-19
199 0.02 1122045 0.34657 10.32991 0.45463 7.67565 1.83743 -2.56571 2.174 10.19904 10.32991 102.83045 -8.18243 1.17012 0.11691 2.87052 99.0 0.45476 18.63568 2.2526e-19
200 0.06 1122710 0.14719 9.5698 0.52108 7.62073 0.53927 -2.19988 2.53331 9.47587 9.5698 31.7086 -7.94942 1.35961 0.04927 2.48516 99.0 0.52077 13.32785 1.5345e-18
201 0.3 1123024 0.01153 7.27014 1.03878 6.83775 0.32161 -3.72864 1.54085 7.25008 7.27014 0.1868 -7.97866 1.61448 0.00395 4.09994 99.0 1.03827 24.71725 3.4001000000000005e-19
202 0.3 1123232 0.01099 8.44042 1.01564 7.34391 0.46658 -3.69737 3.34059 8.41989 8.44042 2.76484 -7.97965 1.27338 0.00378 1.86768 99.0 1.01544 33.0125 3.4261000000000004e-19
203 0.01 1123234 0.47688 10.64867 0.40579 8.25755 1.51543 -3.2809 3.32031 10.50897 10.64867 163.49512 -8.29695 0.83773 0.16227 1.69429 99.0 0.40582 38.57765 1.9103000000000002e-19
204 0.3 1123815 0.01187 8.26404 0.47361 7.05506 0.48183 -2.63446 2.94845 8.24392 8.26404 1.84198 -7.98032 1.33434 0.00406 2.14966 99.0 0.47323 35.88533 2.6741e-19
205 0.03 1123941 0.286 9.01572 0.3568 7.89474 0.08165 -1.66478 2.82557 8.89317 9.01572 5.64591 -8.12233 1.10734 0.09636 2.14911 99.0 0.35677 15.86111 5.426200000000001e-19
206 0.3 1123950 0.01093 8.25541 0.82251 7.30832 0.7948 -1.64271 2.20897 8.23717 8.25541 1.80578 -7.98054 1.46722 0.00376 2.92024 99.0 0.82179 18.69625 3.1168000000000003e-19
207 0.01 1124276 0.96675 9.74197 0.0708 8.3381 0.75135 -2.00156 1.52541 9.56702 9.74197 10.11604 -8.55846 0.88254 0.33234 3.79022 99.0 0.07144 27.52751 1.1136e-18
208 0.0 1124861 2.22884 10.75158 0.0499 8.7453 1.49422 -2.84502 1.55906 10.53412 10.75158 43.91246 -8.89602 0.49535 0.78453 3.23355 99.0 0.0504 14.30609 6.391200000000001e-19
209 0.29 1124918 0.01258 7.9163 0.51482 7.2929 0.05897 -3.83014 3.43964 7.89663 7.9163 0.82709 -7.97798 1.25881 0.00429 1.80509 99.0 0.51421 40.24678 2.4068000000000004e-19
210 0.02 1125048 0.33838 9.90843 0.57498 7.62037 0.69256 -2.5756 2.63872 9.7807 9.90843 38.86257 -8.17335 1.08947 0.11378 2.3118 99.0 0.5747 23.06545 8.7674e-19
211 0.22 1125202 0.02989 8.96366 0.37864 6.69324 0.44409 -1.93204 2.25648 8.92109 8.96366 9.22379 -7.95486 1.4576 0.01001 2.8502 99.0 0.3786 21.9294 2.3016e-18
212 0.3 1125219 0.01056 7.95136 0.57559 6.89753 0.1164 -3.51879 3.40521 7.93522 7.95136 0.89662 -7.98254 1.26384 0.00364 1.82703 99.0 0.57488 86.95164 2.4727000000000003e-19
213 0.0 1125231 1.68635 10.41672 0.05923 8.59481 1.4324 -3.21749 1.53419 10.22165 10.41672 28.10077 -8.77676 0.63892 0.5885 3.50195 99.0 0.05988 17.56822 5.0162000000000005e-19
214 0.02 1125461 0.39392 10.51568 0.34514 7.25808 1.24971 -2.84488 3.10984 10.38424 10.51568 129.1912 -8.22527 0.94409 0.13271 1.88563 99.0 0.34514 45.19221 4.1906000000000003e-19
215 0.1 1125636 0.09067 10.52608 0.0747 7.02895 1.19933 -2.67567 3.48126 10.44594 10.52608 292.8769 -7.93433 1.25038 0.03031 1.7563 99.0 0.07475 52.04009 1.3606e-18
216 0.29 1125644 0.01265 8.99877 1.4501 7.00186 0.78511 -3.62066 3.36692 8.97489 8.99877 10.00036 -7.97497 1.26948 0.00432 1.84884 99.0 1.44583 28.58377 4.5632e-19
217 0.3 1126175 0.01062 7.73999 0.22222 6.93824 0.17877 -1.6308 2.93476 7.72388 7.73999 0.55111 -7.98415 1.33664 0.00366 2.16095 99.0 0.22218 79.80723 2.026e-19
218 0.3 1126237 0.011 8.5105 0.21463 6.76994 0.35122 -1.64064 2.78207 8.49468 8.5105 3.24903 -7.98349 1.36208 0.00378 2.2914 99.0 0.2146 40.68819 8.313000000000001e-19
219 0.3 1126447 0.01045 7.6978 0.35069 7.57115 0.73739 -2.22706 1.94887 7.68366 7.6978 0.50009 -7.98304 1.52129 0.0036 3.31299 99.0 0.3506 116.15616 1.5637000000000002e-19
220 0.01 1126479 0.49469 9.24065 0.02527 7.78012 0.02812 -1.81921 3.06261 9.0899 9.24065 6.04941 -8.30445 0.8581 0.1688 1.89589 99.0 0.02532 118.62347 5.533600000000001e-19
221 0.29 1126535 0.01439 8.0188 0.02508 7.6437 0.00975 -3.73682 3.61773 7.99714 8.0188 1.04724 -7.97591 1.2334 0.0049 1.70025 99.0 0.02509 169.49538 2.8270000000000004e-19
222 0.22 1126538 0.02903 7.69017 0.03529 7.43698 0.02294 -2.96908 3.57124 7.64486 7.69017 0.49139 -7.95623 1.23967 0.00974 1.71911 99.0 0.03531 40.96283 9.559e-20
223 0.01 1126659 0.45633 9.07617 0.98887 7.43128 0.22283 -2.08594 3.01319 8.93431 9.07617 4.28961 -8.27957 0.89125 0.15469 1.92729 99.0 0.98892 16.89291 2.0158000000000001e-19
224 0.3 1126823 0.01059 7.86185 1.22442 6.93398 0.00994 -1.16737 3.19224 7.84284 7.86185 0.72963 -7.97927 1.29581 0.00365 1.96634 99.0 1.22191 76.52716 3.0916000000000004e-19
225 0.26 1126941 0.019 7.85 0.48635 6.43819 0.12775 -1.37543 2.72823 7.8196 7.85 0.70999 -7.96825 1.37069 0.00641 2.33156 99.0 0.48591 50.18858 2.6458e-19
226 0.18 1126956 0.04337 8.74278 0.54691 7.25812 0.61235 -3.57049 3.23257 8.6859 8.74278 5.54669 -7.9462 1.28318 0.0145 1.92004 99.0 0.54606 54.68554 2.1864e-19
227 0.02 1127096 0.3717 9.87075 0.18131 8.11814 1.40385 -2.17303 1.79572 9.73688 9.87075 32.29945 -8.20561 1.21388 0.12519 3.42398 99.0 0.18145 23.32801 3.9811000000000005e-19
228 0.3 1127255 0.01039 7.84737 0.68221 7.13535 0.15168 -3.76967 3.15857 7.83064 7.84737 0.7057 -7.98249 1.30101 0.00358 1.9905 99.0 0.68136 228.99 2.2386e-19
229 0.3 1127392 0.01053 7.47847 0.38175 6.60648 0.28347 -1.60361 2.08766 7.46188 7.47847 0.3018 -7.98353 1.49173 0.00363 3.08998 99.0 0.38171 63.99971 2.4005000000000002e-19
230 0.3 1127407 0.01049 8.05436 0.72282 6.48814 0.20188 -3.75661 3.35799 8.03698 8.05436 1.13662 -7.98189 1.2708 0.00361 1.85641 99.0 0.72196 90.96611 2.7148e-19
231 0.0 1127764 1.24167 8.72681 0.13446 7.77933 0.16177 -1.96522 1.56705 8.54476 8.72681 0.74025 -8.65881 0.76016 0.42525 3.53936 99.0 0.13524 24.21827 3.515e-19
232 0.22 1128082 0.02901 7.83072 0.05881 7.14897 0.07215 -3.21903 3.61688 7.79274 7.83072 0.67916 -7.96006 1.23133 0.00973 1.68904 99.0 0.05886 41.29074 1.0388000000000001e-19
233 0.01 1128171 0.51484 9.65423 1.52285 7.6895 0.57689 -2.01383 2.03473 9.50808 9.65423 15.13818 -8.32362 1.02942 0.1755 2.95437 99.0 1.51645 9.20753 9.1877e-19
234 0.21 1128530 0.03161 8.22131 0.58734 7.06822 0.74006 -3.14571 1.89981 8.17603 8.22131 1.63871 -7.95935 1.52562 0.01058 3.38157 99.0 0.58636 21.8732 3.4905000000000003e-19
235 0.3 1128540 0.01019 8.86694 1.96112 6.99088 0.72897 -1.03126 3.99579 8.84592 8.86694 7.38221 -7.9782 1.1825 0.00352 1.5143 99.0 1.95658 307.86662 2.4931e-19
236 0.02 1128748 0.34298 9.07112 0.23927 6.58166 0.86409 -2.42605 1.56495 8.94546 9.07112 5.43766 -8.17969 1.29487 0.11545 3.89111 99.0 0.23933 25.44755 4.384e-19
237 0.01 1128829 1.13377 10.85266 0.27354 8.13279 1.5693 -1.96959 2.67688 10.67243 10.85266 110.68184 -8.63061 0.56598 0.3962 1.97065 99.0 0.27384 18.63147 2.1957000000000003e-19
238 0.3 1128978 0.01024 7.85067 0.4775 6.88189 0.48228 -1.97574 2.07212 7.83498 7.85067 0.71109 -7.98362 1.49493 0.00353 3.11303 99.0 0.47712 104.18611 3.5248000000000004e-19
239 0.25 1129179 0.02233 9.17916 1.76985 7.2627 1.04428 -1.19027 3.98403 9.13736 9.17916 15.1499 -7.95887 1.18378 0.0075 1.5149 99.0 1.76374 55.11379 1.4313000000000002e-19
240 0.04 1129180 0.21058 9.33938 0.24034 7.31525 1.0227 -2.2063 1.70314 9.22724 9.33938 14.67778 -8.03233 1.43293 0.07079 3.67179 99.0 0.24034 12.32001 6.3751e-19
241 0.0 1129321 2.07331 10.1858 0.73342 8.51498 0.73954 -3.17056 1.53444 9.98698 10.1858 13.329 -8.88072 0.52812 0.73779 3.31601 99.0 0.73551 82.02154 1.206e-18
242 0.04 1129359 0.19181 8.74118 0.48417 7.63972 0.40465 -1.76363 2.16973 8.63144 8.74118 3.31114 -8.00698 1.34929 0.06421 2.87079 99.0 0.4841 25.18372 3.8973000000000002e-19
243 0.25 1129364 0.02265 9.01339 0.21765 7.56528 0.66668 -1.69269 2.96371 8.97697 9.01339 10.34293 -7.96368 1.33192 0.00761 2.13343 99.0 0.21761 33.37319 6.7123e-19
244 0.01 1129515 1.07457 9.39081 0.10691 7.70113 0.88824 -2.14954 1.55625 9.21038 9.39081 4.16207 -8.59656 0.83027 0.36776 3.62357 99.0 0.10765 23.40526 2.8563000000000004e-19
245 0.01 1129710 0.61065 8.86421 1.12862 7.61256 0.06543 -1.64007 2.56931 8.71538 8.86421 2.12911 -8.38797 0.86175 0.20818 2.28186 99.0 1.12644 17.71258 2.3085e-19
246 0.11 1129745 0.0771 9.25457 1.41952 7.75738 0.89126 -2.16172 3.11279 9.17484 9.25457 17.44068 -7.94752 1.30156 0.0258 2.00096 99.0 1.41413 19.97508 2.2332e-19
247 -0.1 1129970 0.89891 10.01777 0.02974 0.08414 0.34672 -1.85684 1.63311 9.78746 10.01777 0.05677 -11.03276 -1.67592 0.72878 3.1717 3.69951 0.02998 684.20835 2.1425e-20
248 0.24 1130076 0.02501 8.64017 0.8392 7.26007 0.58221 -3.61128 3.65716 8.59653 8.64017 4.37945 -7.95822 1.22755 0.00839 1.6732 99.0 0.83853 31.38272 1.7928000000000002e-19
249 0.02 1130080 0.42488 8.93287 1.16433 7.31711 0.03602 -1.33382 2.53368 8.79438 8.93287 3.4734 -8.2515 1.01239 0.14351 2.3911 99.0 1.16162 66.71243 4.385e-19
250 0.3 1130184 0.01107 7.84909 0.61368 8.05469 0.30678 -3.71347 3.15093 7.8299 7.84909 0.70851 -7.98098 1.3022 0.00381 1.99569 99.0 0.6129 70.37646 1.4361e-19
251 0.3 1130431 0.01046 8.57819 1.90168 6.94934 0.57243 -1.10626 3.98918 8.55761 8.57819 3.79703 -7.9778 1.18335 0.00361 1.51721 99.0 1.8968 81.2209 1.9152000000000001e-19
252 0.0 1130503 3.04502 10.01766 0.03614 3.05736 0.40488 -1.61036 1.58092 9.78269 10.01766 4.84013 -9.09463 0.27399 1.17938 2.84268 99.0 0.03646 58.81413 1.2809e-18
253 0.3 1130579 0.01015 9.28933 1.9712 7.36136 0.98928 -1.02065 3.99751 9.26853 9.28933 19.5245 -7.97827 1.18227 0.0035 1.51362 99.0 1.9667 901.65113 3.2722000000000004e-19
254 0.01 1130599 0.86863 9.06806 0.37517 7.95756 0.09813 -2.43995 2.73939 8.90278 9.06806 2.44795 -8.51764 0.68641 0.29781 2.03236 99.0 0.37523 11.78649 2.2417000000000004e-19
255 0.3 1130772 0.01124 7.70344 0.65341 6.20793 0.01917 -1.1287 2.84129 7.68481 7.70344 0.50663 -7.98046 1.3521 0.00386 2.23875 99.0 0.65257 73.69976 3.0156000000000003e-19
256 0.3 1130826 0.01051 8.04677 0.24758 7.19858 0.23104 -1.92414 2.95365 8.0315 8.04677 1.11692 -7.98434 1.33356 0.00362 2.14574 99.0 0.24749 58.39416 3.371e-19
257 0.0 1130978 2.25206 10.51623 1.36377 9.02707 1.0115 -3.13155 1.50905 10.31341 10.51623 24.94765 -8.90629 0.50466 0.79049 3.31948 99.0 1.35881 155.99328 1.061e-18
258 0.01 1131079 0.56501 9.36937 0.69545 7.1745 0.52979 -1.92504 2.60304 9.22276 9.36937 7.1942 -8.35712 0.89158 0.19155 2.26663 99.0 0.69561 13.36691 2.407e-19
